,name,duration,parsed,error,text
158,Nekrataal,22.066799542999888,False,"No terminal matches '~' in the current parser context, at line 2 col 6

When ~ enters, destroy target nonartifact, no
     ^
Expected one of: 
	* WORD
	* DASH
","First strike
When ~ enters, destroy target nonartifact, nonblack creature. That creature can not be regenerated."
159,Nightmare,24.181738723999956,False,"No terminal matches '(' in the current parser context, at line 1 col 8

Flying (This creature can not be blocked except
       ^
Expected one of: 
	* WORD
	* DASH
","Flying (This creature can not be blocked except by creatures with flying or reach.)
~'s power and toughness are each equal to the number of Swamps you control."
160,No Rest for the Wicked,22.24899222199997,False,"No terminal matches '~' in the current parser context, at line 1 col 11

Sacrifice ~: Return to your hand all creature card
          ^
Expected one of: 
	* WORD
	* DASH
",Sacrifice ~: Return to your hand all creature cards in your graveyard that were put there from the battlefield this turn.
161,Knight of Dusk,85.34032717800005,False,"No terminal matches 'D' in the current parser context, at line 1 col 9

{B}{B}: Destroy target creature blocking ~.
        ^
Expected one of: 
	* A
	* UNTIL
	* CREATE
	* LOSE
	* CLASH
	* SACRIFICED
	* __ANON_19
	* SURVEIL
	* DISCOVER
	* TAKE
	* BE
	* OBJECTCHARACTERISTIC
	* SKIP
	* SUSPECT
	* SEARCH
	* EXILE
	* RETURN
	* PUT
	* DREW
	* DETAIN
	* PROLIFERATE
	* SHUFFLED
	* AS
	* INCUBATE
	* SUBTYPEENCHANTMENT
	* FIGHT
	* __ANON_21
	* EFFECTSTATUSMODIFIER
	* NUMBER
	* WHENEVER
	* AT
	* UP
	* ONLY
	* NO
	* LOOKED
	* THAT
	* NAMEREFSYMBOL
	* DISCARDED
	* ABILITYMODIFIER
	* FOR
	* FLIP
	* __ANON_14
	* HAS
	* GOAD
	* AMASS
	* GAINED
	* MELD
	* ITSELF
	* DISCARD
	* CLOAK
	* SUBTYPESPELL
	* UNATTACH
	* AN
	* X
	* SEARCHED
	* SWITCH
	* WHO
	* INTO
	* MORE
	* ASSIGN
	* BLOCK
	* ORDINAL
	* ADD
	* LEVEL
	* REMAIN
	* __ANON_17
	* SUPPORT
	* COMBATSTATUSMODIFIER
	* SACRIFICE
	* PLAYERCHARACTERISTIC
	* WITH
	* IS
	* YOUR
	* __ANON_15
	* ATTACH
	* REVEALED
	* BECOME
	* REMOVE
	* ABLE
	* SUBTYPEPLANESWALKER
	* TAPPEDSTATUSMODIFIER
	* THEIR
	* BEEN
	* DEAL
	* SHUFFLE
	* PLAYERTERM
	* WOULD
	* EQUAL
	* LOOK
	* MILL
	* ALL
	* SUBTYPELAND
	* HAVE
	* LEARN
	* CONTROL
	* FREQUENCY
	* DO
	* ACTIVATE
	* HAD
	* KEYWORDSTATUSMODIFIER
	* NON
	* ATTACK
	* MAY
	* DOES
	* LSQB
	* UNTAP
	* CONVERT
	* POPULATE
	* EXPLORES
	* DRAW
	* COLORTERM
	* SUBTYPEARTIFACT
	* SPEND
	* UNDER
	* SUPERTYPE
	* ATTACKED
	* FATESEAL
	* CAN
	* THESE
	* GAIN
	* MONSTROSITY
	* CHOOSE
	* UNTAPSYMBOL
	* ATTACHED
	* INVESTIGATE
	* TIMES
	* GREATER
	* TARGET
	* TURN
	* PREVENT
	* FROM
	* DIE
	* STAR
	* DASH
	* SUBTYPECREATUREB
	* __ANON_20
	* TAPSYMBOL
	* WHEN
	* CONTROLLED
	* BLOCKED
	* THEN
	* ADAPT
	* EXERT
	* WHILE
	* THEM
	* ABANDON
	* BOLSTER
	* CONNIVE
	* GET
	* IF
	* OTHER
	* SCRY
	* PLAY
	* CAST
	* CHOSE
	* ITS
	* SUBTYPECREATUREA
	* IN
	* DAMAGETYPE
	* TAP
	* __ANON_18
	* MANIFEST
	* ON
	* EXCHANGE
	* ONTO
	* SUBTYPEPLANAR
	* LBRACE
	* CYCLED
	* REGENERATE
	* TRANSFORM
	* HERSELF
	* TYPE
	* PLAYED
	* ANY
	* TURNED
	* AFTER
	* DOUBLE
	* FORAGE
	* LESS
	* EACH
	* SAME
	* THIS
	* ADDITIONAL
	* CARDINAL
	* THE
	* PAY
	* HIMSELF
	* THOSE
	* QUALIFIER
	* IT
	* CYCLE
	* WITHOUT
	* OTHERWISE
	* COUNTER
	* REVEAL
	* ZONE
	* UNATTACHED
	* DESTROY
	* WIN
",{B}{B}: Destroy target creature blocking ~.
162,Phage the Untouchable,24.26073325199991,False,"No terminal matches '~' in the current parser context, at line 1 col 6

When ~ enters, if you didn't cast it from you
     ^
Expected one of: 
	* WORD
	* DASH
","When ~ enters, if you didn't cast it from your hand, you lose the game.
Whenever Phage deals combat damage to a creature, destroy that creature. It can not be regenerated.
Whenever Phage deals combat damage to a player, that player loses the game."
163,Phyrexian Rager,24.331787875000032,False,"No terminal matches '~' in the current parser context, at line 1 col 6

When ~ enters, you draw a card and you lose 1
     ^
Expected one of: 
	* WORD
	* DASH
","When ~ enters, you draw a card and you lose 1 life."
164,Plague Beetle,24.10625350400005,False,"No terminal matches '(' in the current parser context, at line 1 col 11

Swampwalk (This creature can not be blocked as lon
          ^
Expected one of: 
	* WORD
	* DASH
",Swampwalk (This creature can not be blocked as long as defending player controls a Swamp.)
165,Plague Wind,24.13677782900004,False,"No terminal matches '.' in the current parser context, at line 1 col 41

Destroy all creatures you do not control. They can not be regenerated.
                                        ^
Expected one of: 
	* WORD
	* DASH
",Destroy all creatures you do not control. They can not be regenerated.
166,Rain of Tears,24.114769031999913,False,"No terminal matches '.' in the current parser context, at line 1 col 20

Destroy target land.
                   ^
Expected one of: 
	* WORD
	* DASH
",Destroy target land.
167,Scathe Zombies,3.2960000453385874e-06,False,'text',
168,Ravenous Rats,22.198707595999963,False,"No terminal matches '~' in the current parser context, at line 1 col 6

When ~ enters, target opponent discards a car
     ^
Expected one of: 
	* WORD
	* DASH
","When ~ enters, target opponent discards a card."
169,Recover,24.215784611999993,False,"No terminal matches '.' in the current parser context, at line 1 col 61

re card from your graveyard to your hand.
                                        ^
Expected one of: 
	* WORD
	* DASH
","Return target creature card from your graveyard to your hand.
Draw a card."
170,Sengir Vampire,24.418861181999887,False,"No terminal matches '(' in the current parser context, at line 1 col 8

Flying (This creature can not be blocked except
       ^
Expected one of: 
	* WORD
	* DASH
","Flying (This creature can not be blocked except by creatures with flying or reach.)
Whenever a creature dealt damage by ~ this turn dies, put a +1/+1 counter on ~."
171,Severed Legion,24.89774276600008,False,"No terminal matches '(' in the current parser context, at line 1 col 6

Fear (This creature can not be blocked except
     ^
Expected one of: 
	* WORD
	* DASH
",Fear (This creature can not be blocked except by artifact creatures and/or black creatures.)
172,Sleeper Agent,22.725759763000042,False,"No terminal matches '~' in the current parser context, at line 1 col 6

When ~ enters, target opponent gains control 
     ^
Expected one of: 
	* WORD
	* DASH
","When ~ enters, target opponent gains control of it.
At the beginning of your upkeep, ~ deals 2 damage to you."
173,Royal Assassin,46.79293260700001,False,"No terminal matches 'D' in the current parser context, at line 1 col 6

{T}: Destroy target tapped creature.
     ^
Expected one of: 
	* A
	* UNTIL
	* CREATE
	* LOSE
	* CLASH
	* SACRIFICED
	* __ANON_19
	* SURVEIL
	* DISCOVER
	* TAKE
	* BE
	* OBJECTCHARACTERISTIC
	* SKIP
	* SUSPECT
	* SEARCH
	* EXILE
	* RETURN
	* PUT
	* DREW
	* DETAIN
	* PROLIFERATE
	* SHUFFLED
	* AS
	* INCUBATE
	* SUBTYPEENCHANTMENT
	* FIGHT
	* __ANON_21
	* EFFECTSTATUSMODIFIER
	* NUMBER
	* WHENEVER
	* AT
	* UP
	* ONLY
	* NO
	* LOOKED
	* THAT
	* NAMEREFSYMBOL
	* DISCARDED
	* ABILITYMODIFIER
	* FOR
	* FLIP
	* __ANON_14
	* HAS
	* GOAD
	* AMASS
	* GAINED
	* MELD
	* ITSELF
	* DISCARD
	* CLOAK
	* SUBTYPESPELL
	* UNATTACH
	* AN
	* X
	* SEARCHED
	* SWITCH
	* WHO
	* INTO
	* MORE
	* ASSIGN
	* BLOCK
	* ORDINAL
	* ADD
	* LEVEL
	* REMAIN
	* __ANON_17
	* SUPPORT
	* COMBATSTATUSMODIFIER
	* SACRIFICE
	* PLAYERCHARACTERISTIC
	* WITH
	* IS
	* YOUR
	* __ANON_15
	* ATTACH
	* REVEALED
	* BECOME
	* REMOVE
	* ABLE
	* SUBTYPEPLANESWALKER
	* TAPPEDSTATUSMODIFIER
	* THEIR
	* BEEN
	* DEAL
	* SHUFFLE
	* PLAYERTERM
	* WOULD
	* EQUAL
	* LOOK
	* MILL
	* ALL
	* SUBTYPELAND
	* HAVE
	* LEARN
	* CONTROL
	* FREQUENCY
	* DO
	* ACTIVATE
	* HAD
	* KEYWORDSTATUSMODIFIER
	* NON
	* ATTACK
	* MAY
	* DOES
	* LSQB
	* UNTAP
	* CONVERT
	* POPULATE
	* EXPLORES
	* DRAW
	* COLORTERM
	* SUBTYPEARTIFACT
	* SPEND
	* UNDER
	* SUPERTYPE
	* ATTACKED
	* FATESEAL
	* CAN
	* THESE
	* GAIN
	* MONSTROSITY
	* CHOOSE
	* UNTAPSYMBOL
	* ATTACHED
	* INVESTIGATE
	* TIMES
	* GREATER
	* TARGET
	* TURN
	* PREVENT
	* FROM
	* DIE
	* STAR
	* DASH
	* SUBTYPECREATUREB
	* __ANON_20
	* TAPSYMBOL
	* WHEN
	* CONTROLLED
	* BLOCKED
	* THEN
	* ADAPT
	* EXERT
	* WHILE
	* THEM
	* ABANDON
	* BOLSTER
	* CONNIVE
	* GET
	* IF
	* OTHER
	* SCRY
	* PLAY
	* CAST
	* CHOSE
	* ITS
	* SUBTYPECREATUREA
	* IN
	* DAMAGETYPE
	* TAP
	* __ANON_18
	* MANIFEST
	* ON
	* EXCHANGE
	* ONTO
	* SUBTYPEPLANAR
	* LBRACE
	* CYCLED
	* REGENERATE
	* TRANSFORM
	* HERSELF
	* TYPE
	* PLAYED
	* ANY
	* TURNED
	* AFTER
	* DOUBLE
	* FORAGE
	* LESS
	* EACH
	* SAME
	* THIS
	* ADDITIONAL
	* CARDINAL
	* THE
	* PAY
	* HIMSELF
	* THOSE
	* QUALIFIER
	* IT
	* CYCLE
	* WITHOUT
	* OTHERWISE
	* COUNTER
	* REVEAL
	* ZONE
	* UNATTACHED
	* DESTROY
	* WIN
",{T}: Destroy target tapped creature.
174,Soul Feast,22.9217741839999,False,"No terminal matches '4' in the current parser context, at line 1 col 21

Target player loses 4 life and you gain 4 life.
                    ^
Expected one of: 
	* WORD
	* DASH
",Target player loses 4 life and you gain 4 life.
175,Stronghold Discipline,24.577731120999943,False,"No terminal matches '1' in the current parser context, at line 1 col 19

Each player loses 1 life for each creature they control.
                  ^
Expected one of: 
	* WORD
	* DASH
",Each player loses 1 life for each creature they control.
176,Terror,24.738577784000086,False,"No terminal matches ',' in the current parser context, at line 1 col 27

Destroy target nonartifact, nonblack creature. It can not be regen
                          ^
Expected one of: 
	* WORD
	* DASH
","Destroy target nonartifact, nonblack creature. It can not be regenerated."
177,Looming Shade,176.40483872599998,True,,{B}: ~ gets +1/+1 until end of turn.
178,Underworld Dreams,24.74906527500002,False,"No terminal matches ',' in the current parser context, at line 1 col 34

Whenever an opponent draws a card, ~ deals 1 damage to that player.
                                 ^
Expected one of: 
	* WORD
	* DASH
","Whenever an opponent draws a card, ~ deals 1 damage to that player."
179,Unholy Strength,23.26387011600002,False,"No terminal matches '+' in the current parser context, at line 2 col 25

Enchanted creature gets +2/+1.
                        ^
Expected one of: 
	* WORD
	* DASH
","Enchant creature
Enchanted creature gets +2/+1."
180,Vampire Bats,24.713857202999975,False,"No terminal matches '(' in the current parser context, at line 1 col 8

Flying (This creature can not be blocked except
       ^
Expected one of: 
	* WORD
	* DASH
","Flying (This creature can not be blocked except by creatures with flying or reach.)
{B}: ~ gets +1/+0 until end of turn. Activate no more than twice each turn."
181,Anaba Bodyguard,24.866238665000083,False,"No terminal matches '(' in the current parser context, at line 1 col 14

First strike (This creature deals combat damage befor
             ^
Expected one of: 
	* WORD
	* DASH
",First strike (This creature deals combat damage before creatures without first strike.)
182,Arcane Teachings,25.031945662,False,"No terminal matches '(' in the current parser context, at line 1 col 18

Enchant creature (Target a creature as you cast this. Thi
                 ^
Expected one of: 
	* WORD
	* DASH
","Enchant creature (Target a creature as you cast this. This card enters attached to that creature.)
Enchanted creature gets +2/+2 and has ""{T}: This creature deals 1 damage to any target.""."
183,Thrull Surgeon,83.02453117599998,False,"No terminal matches 'S' in the current parser context, at line 1 col 9

{1}{B}, Sacrifice ~: Look at target player's han
        ^
Expected one of: 
	* A
	* CREATE
	* LOSE
	* CLASH
	* SACRIFICED
	* __ANON_19
	* SURVEIL
	* DISCOVER
	* TAKE
	* OBJECTCHARACTERISTIC
	* SKIP
	* SUSPECT
	* SEARCH
	* EXILE
	* RETURN
	* PUT
	* DREW
	* DETAIN
	* PROLIFERATE
	* SHUFFLED
	* INCUBATE
	* SUBTYPEENCHANTMENT
	* FIGHT
	* __ANON_21
	* EFFECTSTATUSMODIFIER
	* NUMBER
	* UP
	* ONLY
	* NO
	* LOOKED
	* THAT
	* NAMEREFSYMBOL
	* DISCARDED
	* ABILITYMODIFIER
	* FLIP
	* __ANON_14
	* GOAD
	* AMASS
	* GAINED
	* MELD
	* DISCARD
	* ITSELF
	* CLOAK
	* SUBTYPESPELL
	* UNATTACH
	* AN
	* X
	* SEARCHED
	* SWITCH
	* WHO
	* INTO
	* MORE
	* ASSIGN
	* BLOCK
	* ORDINAL
	* ADD
	* LEVEL
	* REMAIN
	* __ANON_17
	* SUPPORT
	* COMBATSTATUSMODIFIER
	* SACRIFICE
	* PLAYERCHARACTERISTIC
	* WITH
	* YOUR
	* __ANON_15
	* ATTACH
	* REVEALED
	* REMOVE
	* ABLE
	* SUBTYPEPLANESWALKER
	* TAPPEDSTATUSMODIFIER
	* THEIR
	* DEAL
	* SHUFFLE
	* PLAYERTERM
	* EQUAL
	* LOOK
	* MILL
	* ALL
	* SUBTYPELAND
	* LEARN
	* CONTROL
	* FREQUENCY
	* ACTIVATE
	* KEYWORDSTATUSMODIFIER
	* NON
	* ATTACK
	* LSQB
	* CONVERT
	* UNTAP
	* POPULATE
	* EXPLORES
	* DRAW
	* COLORTERM
	* SUBTYPEARTIFACT
	* SPEND
	* UNDER
	* SUPERTYPE
	* ATTACKED
	* FATESEAL
	* THESE
	* GAIN
	* MONSTROSITY
	* CHOOSE
	* ATTACHED
	* UNTAPSYMBOL
	* INVESTIGATE
	* TIMES
	* GREATER
	* TARGET
	* TURN
	* PREVENT
	* FROM
	* DIE
	* STAR
	* SUBTYPECREATUREB
	* __ANON_20
	* TAPSYMBOL
	* CONTROLLED
	* BLOCKED
	* ADAPT
	* EXERT
	* THEM
	* ABANDON
	* BOLSTER
	* CONNIVE
	* GET
	* OTHER
	* PLAY
	* CAST
	* CHOSE
	* ITS
	* SUBTYPECREATUREA
	* IN
	* DAMAGETYPE
	* TAP
	* __ANON_18
	* MANIFEST
	* ON
	* EXCHANGE
	* ONTO
	* SUBTYPEPLANAR
	* LBRACE
	* CYCLED
	* REGENERATE
	* TRANSFORM
	* HERSELF
	* TYPE
	* PLAYED
	* ANY
	* TURNED
	* DOUBLE
	* FORAGE
	* EACH
	* LESS
	* SAME
	* ADDITIONAL
	* THIS
	* CARDINAL
	* PAY
	* THE
	* HIMSELF
	* THOSE
	* QUALIFIER
	* IT
	* CYCLE
	* WITHOUT
	* COUNTER
	* SCRY
	* REVEAL
	* ZONE
	* UNATTACHED
	* DESTROY
	* WIN
","{1}{B}, Sacrifice ~: Look at target player's hand and choose a card from it. That player discards that card. Activate only as a sorcery."
184,Spineless Thug,120.71772327999997,True,,~ can not block.
185,Blaze,60.676459213000044,False,"No terminal matches 'X' in the current parser context, at line 1 col 9

~ deals X damage to any target.
        ^
Expected one of: 
	* A
	* CREATE
	* LOSE
	* CLASH
	* SACRIFICED
	* __ANON_19
	* SURVEIL
	* DISCOVER
	* TAKE
	* OBJECTCHARACTERISTIC
	* SKIP
	* SUSPECT
	* SEARCH
	* EXILE
	* RETURN
	* PUT
	* DREW
	* DETAIN
	* PROLIFERATE
	* SHUFFLED
	* INCUBATE
	* SUBTYPEENCHANTMENT
	* FIGHT
	* __ANON_21
	* EFFECTSTATUSMODIFIER
	* NUMBER
	* UP
	* ONLY
	* NO
	* LOOKED
	* THAT
	* NAMEREFSYMBOL
	* DISCARDED
	* ABILITYMODIFIER
	* FLIP
	* __ANON_14
	* GOAD
	* AMASS
	* GAINED
	* MELD
	* DISCARD
	* ITSELF
	* CLOAK
	* SUBTYPESPELL
	* UNATTACH
	* AN
	* X
	* SEARCHED
	* SWITCH
	* WHO
	* INTO
	* MORE
	* ASSIGN
	* BLOCK
	* ORDINAL
	* ADD
	* LEVEL
	* REMAIN
	* __ANON_17
	* SUPPORT
	* COMBATSTATUSMODIFIER
	* SACRIFICE
	* PLAYERCHARACTERISTIC
	* WITH
	* YOUR
	* __ANON_15
	* ATTACH
	* REVEALED
	* REMOVE
	* ABLE
	* SUBTYPEPLANESWALKER
	* TAPPEDSTATUSMODIFIER
	* THEIR
	* DEAL
	* SHUFFLE
	* PLAYERTERM
	* EQUAL
	* LOOK
	* MILL
	* ALL
	* SUBTYPELAND
	* LEARN
	* CONTROL
	* FREQUENCY
	* ACTIVATE
	* KEYWORDSTATUSMODIFIER
	* NON
	* ATTACK
	* CONVERT
	* UNTAP
	* POPULATE
	* EXPLORES
	* DRAW
	* COLORTERM
	* SUBTYPEARTIFACT
	* SPEND
	* UNDER
	* SUPERTYPE
	* ATTACKED
	* FATESEAL
	* THESE
	* GAIN
	* MONSTROSITY
	* CHOOSE
	* ATTACHED
	* INVESTIGATE
	* TIMES
	* GREATER
	* TARGET
	* TURN
	* PREVENT
	* FROM
	* DIE
	* STAR
	* SUBTYPECREATUREB
	* __ANON_20
	* CONTROLLED
	* BLOCKED
	* ADAPT
	* EXERT
	* THEM
	* ABANDON
	* BOLSTER
	* CONNIVE
	* GET
	* OTHER
	* SCRY
	* PLAY
	* CAST
	* CHOSE
	* ITS
	* SUBTYPECREATUREA
	* IN
	* DAMAGETYPE
	* TAP
	* __ANON_18
	* MANIFEST
	* ON
	* EXCHANGE
	* ONTO
	* SUBTYPEPLANAR
	* LBRACE
	* CYCLED
	* REGENERATE
	* TRANSFORM
	* HERSELF
	* TYPE
	* PLAYED
	* ANY
	* TURNED
	* DOUBLE
	* FORAGE
	* EACH
	* LESS
	* SAME
	* ADDITIONAL
	* THIS
	* CARDINAL
	* THE
	* PAY
	* HIMSELF
	* THOSE
	* QUALIFIER
	* IT
	* CYCLE
	* WITHOUT
	* COUNTER
	* REVEAL
	* ZONE
	* UNATTACHED
	* DESTROY
	* WIN
",~ deals X damage to any target.
186,Bloodfire Colossus,63.35311560100001,False,"No terminal matches 'S' in the current parser context, at line 1 col 6

{R}, Sacrifice ~: It deals 6 damage to each c
     ^
Expected one of: 
	* A
	* CREATE
	* LOSE
	* CLASH
	* SACRIFICED
	* __ANON_19
	* SURVEIL
	* DISCOVER
	* TAKE
	* OBJECTCHARACTERISTIC
	* SKIP
	* SUSPECT
	* SEARCH
	* EXILE
	* RETURN
	* PUT
	* DREW
	* DETAIN
	* PROLIFERATE
	* SHUFFLED
	* INCUBATE
	* SUBTYPEENCHANTMENT
	* FIGHT
	* __ANON_21
	* EFFECTSTATUSMODIFIER
	* NUMBER
	* UP
	* ONLY
	* NO
	* LOOKED
	* THAT
	* NAMEREFSYMBOL
	* DISCARDED
	* ABILITYMODIFIER
	* FLIP
	* __ANON_14
	* GOAD
	* AMASS
	* GAINED
	* MELD
	* DISCARD
	* ITSELF
	* CLOAK
	* SUBTYPESPELL
	* UNATTACH
	* AN
	* X
	* SEARCHED
	* SWITCH
	* WHO
	* INTO
	* MORE
	* ASSIGN
	* BLOCK
	* ORDINAL
	* ADD
	* LEVEL
	* REMAIN
	* __ANON_17
	* SUPPORT
	* COMBATSTATUSMODIFIER
	* SACRIFICE
	* PLAYERCHARACTERISTIC
	* WITH
	* YOUR
	* __ANON_15
	* ATTACH
	* REVEALED
	* REMOVE
	* ABLE
	* SUBTYPEPLANESWALKER
	* TAPPEDSTATUSMODIFIER
	* THEIR
	* DEAL
	* SHUFFLE
	* PLAYERTERM
	* EQUAL
	* LOOK
	* MILL
	* ALL
	* SUBTYPELAND
	* LEARN
	* CONTROL
	* FREQUENCY
	* ACTIVATE
	* KEYWORDSTATUSMODIFIER
	* NON
	* ATTACK
	* LSQB
	* CONVERT
	* UNTAP
	* POPULATE
	* EXPLORES
	* DRAW
	* COLORTERM
	* SUBTYPEARTIFACT
	* SPEND
	* UNDER
	* SUPERTYPE
	* ATTACKED
	* FATESEAL
	* THESE
	* GAIN
	* MONSTROSITY
	* CHOOSE
	* ATTACHED
	* UNTAPSYMBOL
	* INVESTIGATE
	* TIMES
	* GREATER
	* TARGET
	* TURN
	* PREVENT
	* FROM
	* DIE
	* STAR
	* SUBTYPECREATUREB
	* __ANON_20
	* TAPSYMBOL
	* CONTROLLED
	* BLOCKED
	* ADAPT
	* EXERT
	* THEM
	* ABANDON
	* BOLSTER
	* CONNIVE
	* GET
	* OTHER
	* PLAY
	* CAST
	* CHOSE
	* ITS
	* SUBTYPECREATUREA
	* IN
	* DAMAGETYPE
	* TAP
	* __ANON_18
	* MANIFEST
	* ON
	* EXCHANGE
	* ONTO
	* SUBTYPEPLANAR
	* LBRACE
	* CYCLED
	* REGENERATE
	* TRANSFORM
	* HERSELF
	* TYPE
	* PLAYED
	* ANY
	* TURNED
	* DOUBLE
	* FORAGE
	* EACH
	* LESS
	* SAME
	* ADDITIONAL
	* THIS
	* CARDINAL
	* PAY
	* THE
	* HIMSELF
	* THOSE
	* QUALIFIER
	* IT
	* CYCLE
	* WITHOUT
	* COUNTER
	* SCRY
	* REVEAL
	* ZONE
	* UNATTACHED
	* DESTROY
	* WIN
","{R}, Sacrifice ~: It deals 6 damage to each creature and each player."
187,Bogardan Firefiend,24.59748516100001,False,"No terminal matches '~' in the current parser context, at line 1 col 6

When ~ dies, it deals 2 damage to target crea
     ^
Expected one of: 
	* WORD
	* DASH
","When ~ dies, it deals 2 damage to target creature."
188,Cryoclasm,24.828957525999954,False,"No terminal matches '.' in the current parser context, at line 1 col 32

Destroy target Plains or Island. ~ deals 3 damage to that land's contro
                               ^
Expected one of: 
	* WORD
	* DASH
",Destroy target Plains or Island. ~ deals 3 damage to that land's controller.
189,Essence Drain,378.22108398399996,True,,~ deals 3 damage to any target and you gain 3 life.
190,Demolish,22.903285820000065,False,"No terminal matches '.' in the current parser context, at line 1 col 32

Destroy target artifact or land.
                               ^
Expected one of: 
	* WORD
	* DASH
",Destroy target artifact or land.
191,Earth Elemental,3.4669999422476394e-06,False,'text',
192,Firebreathing,24.758037771999966,False,"No terminal matches '{' in the current parser context, at line 2 col 1

{R}: Enchanted creature gets +1/+0 until
^
Expected one of: 
	* WORD
	* DASH
","Enchant creature
{R}: Enchanted creature gets +1/+0 until end of turn."
